AY,2350.0,JFK,3797.0,MXP,1524.0,Y,0,763
AY,2350.0,JFK,3797.0,YUL,146.0,Y,0,ERD
AY,2350.0,JFK,3797.0,YYZ,193.0,Y,0,CR7
AY,2350.0,JOE,429.0,HEL,421.0,Y,0,E70 AT7 ATR E90
AY,2350.0,JYV,430.0,HEL,421.0,Y,0,AT7
AY,2350.0,KAJ,433.0,HEL,421.0,Y,0,AT7
AY,2350.0,KAO,437.0,HEL,421.0,Y,0,AT7
AY,2350.0,KEF,16.0,HEL,421.0,Y,0,75W
AY,2350.0,KEM,432.0,HEL,421.0,Y,0,AT7
AY,2350.0,KOK,435.0,HEL,421.0,Y,0,AT7
AY,2350.0,LED,2948.0,HEL,421.0,Y,0,ATR
AY,2350.0,LHR,507.0,ARN,737.0,Y,0,321 319 767 320
AY,2350.0,LHR,507.0,ATL,3682.0,Y,0,777
AY,2350.0,LHR,507.0,LIS,1638.0,Y,0,320
AY,2350.0,LHR,507.0,RDU,3626.0,Y,0,763
AY,2350.0,LHR,507.0,YUL,146.0,Y,0,777
AY,2350.0,LHR,507.0,YVR,156.0,Y,0,744
AY,2350.0,LHR,507.0,YYC,178.0,Y,0,767
AY,2350.0,LHR,507.0,YYZ,193.0,Y,0,788 744
AY,2350.0,LIS,1638.0,AMS,580.0,Y,0,320 319
AY,2350.0,LIS,1638.0,BRU,302.0,Y,0,321 320 100 319
AY,2350.0,LIS,1638.0,GVA,1665.0,Y,0,320 321
AY,2350.0,LIS,1638.0,HEL,421.0,Y,0,320
AY,2350.0,LIS,1638.0,LHR,507.0,Y,0,320
AY,2350.0,LIS,1638.0,ZRH,1678.0,Y,0,321
AY,2350.0,MAD,1229.0,FRA,340.0,Y,0,32A
AY,2350.0,MAD,1229.0,VGO,1250.0,Y,0,32S
AY,2350.0,MAD,1229.0,VLC,1246.0,Y,0,CR9
AY,2350.0,MAN,478.0,HEL,421.0,Y,0,E90
AY,2350.0,MAN,478.0,JFK,3797.0,Y,0,757
AY,2350.0,MAN,478.0,ORD,3830.0,Y,0,763
AY,2350.0,MHQ,442.0,HEL,421.0,Y,0,AT7
AY,2350.0,MIA,3576.0,CDG,1382.0,Y,0,763
AY,2350.0,MIA,3576.0,MXP,1524.0,Y,0,763
AY,2350.0,MMX,708.0,BMA,738.0,Y,0,AR8 AR1
AY,2350.0,MRS,1353.0,CDG,1382.0,Y,0,319
AY,2350.0,MSQ,2954.0,HEL,421.0,Y,0,CR2 733
AY,2350.0,MUC,346.0,CTA,1509.0,Y,0,321 320
AY,2350.0,MXP,1524.0,JFK,3797.0,Y,0,763
AY,2350.0,MXP,1524.0,MIA,3576.0,Y,0,763
AY,2350.0,NRK,743.0,HEL,421.0,Y,0,AT7
AY,2350.0,OPO,1636.0,ZRH,1678.0,Y,0,320 319
AY,2350.0,ORD,3830.0,CDG,1382.0,Y,0,763
AY,2350.0,ORD,3830.0,MAN,478.0,Y,0,763
AY,2350.0,OSL,644.0,TXL,351.0,Y,0,319
AY,2350.0,OTP,1657.0,TXL,351.0,Y,0,320 73G
AY,2350.0,PNA,1234.0,MAD,1229.0,Y,0,CR9
AY,2350.0,RDU,3626.0,LHR,507.0,Y,0,763
AY,2350.0,RIX,3953.0,HEL,421.0,Y,0,AT7
AY,2350.0,SJU,2890.0,JFK,3797.0,Y,0,757
AY,2350.0,SOF,1194.0,TXL,351.0,Y,0,73G
AY,2350.0,SVL,455.0,HEL,421.0,Y,0,AT7
AY,2350.0,SYD,3361.0,HKG,3077.0,Y,0,388 744
AY,2350.0,SZG,1612.0,DUS,345.0,Y,0,DH4
AY,2350.0,SZG,1612.0,HAM,342.0,Y,0,320 319
AY,2350.0,SZG,1612.0,TXL,351.0,Y,0,319
AY,2350.0,TAY,416.0,HEL,421.0,Y,0,AT7
AY,2350.0,TKU,460.0,HEL,421.0,Y,0,AT7 ATR
AY,2350.0,TLL,415.0,HEL,421.0,Y,0,ATR AT7
AY,2350.0,TMP,458.0,HEL,421.0,Y,0,AT7 ATR
AY,2350.0,TXL,351.0,ARN,737.0,Y,0,738 320 321 319
AY,2350.0,TXL,351.0,CPH,609.0,Y,0,319 73G 738
AY,2350.0,TXL,351.0,CTA,1509.0,Y,0,321 320 738
AY,2350.0,TXL,351.0,GOT,687.0,Y,0,73G
AY,2350.0,TXL,351.0,OSL,644.0,Y,0,319
AY,2350.0,TXL,351.0,OTP,1657.0,Y,0,320 73G
AY,2350.0,TXL,351.0,SOF,1194.0,Y,0,73G
AY,2350.0,TXL,351.0,SZG,1612.0,Y,0,319
AY,2350.0,UME,728.0,BMA,738.0,Y,0,AR1 AR8
AY,2350.0,VGO,1250.0,MAD,1229.0,Y,0,32S
AY,2350.0,VIE,1613.0,ARN,737.0,Y,0,E90
AY,2350.0,VIE,1613.0,CPH,609.0,Y,0,E90
AY,2350.0,VIE,1613.0,FLR,1563.0,Y,0,DH4
AY,2350.0,VLC,1246.0,MAD,1229.0,Y,0,CR9 CR2
AY,2350.0,VNO,3959.0,HEL,421.0,Y,0,E90 E70 AT7
AY,2350.0,WAW,679.0,HEL,421.0,Y,0,E70 E90
AY,2350.0,YUL,146.0,JFK,3797.0,Y,0,ERD
AY,2350.0,YUL,146.0,LHR,507.0,Y,0,777
AY,2350.0,YVR,156.0,LHR,507.0,Y,0,744
AY,2350.0,YYC,178.0,LHR,507.0,Y,0,767
AY,2350.0,YYZ,193.0,JFK,3797.0,Y,0,CR7
AY,2350.0,YYZ,193.0,LHR,507.0,Y,0,788 744
AY,2350.0,ZRH,1678.0,LIS,1638.0,Y,0,320 319
AZ,596.0,AAL,628.0,AMS,580.0,Y,0,E90
AZ,596.0,ABJ,253.0,CDG,1382.0,Y,0,772
AZ,596.0,ABQ,4019.0,ATL,3682.0,Y,0,757
AZ,596.0,ABZ,532.0,CDG,1382.0,Y,0,E70
AZ,596.0,AES,630.0,AMS,580.0,Y,0,E90
AZ,596.0,AJA,1324.0,LYS,1335.0,Y,0,320
AZ,596.0,ALB,3864.0,ATL,3682.0,Y,0,M88
AZ,596.0,AMS,580.0,AAL,628.0,Y,0,E90
AZ,596.0,AMS,580.0,AES,630.0,Y,0,E90
AZ,596.0,AMS,580.0,ARN,737.0,Y,0,737
AZ,596.0,AMS,580.0,BGO,636.0,Y,0,E90 737
AZ,596.0,AMS,580.0,BLL,608.0,Y,0,737 F70 E90
AZ,596.0,AMS,580.0,BLQ,1538.0,Y,0,E90
AZ,596.0,AMS,580.0,BRE,353.0,Y,0,F70
AZ,596.0,AMS,580.0,BRS,490.0,Y,0,E90
AZ,596.0,AMS,580.0,CGN,344.0,Y,0,F70
AZ,596.0,AMS,580.0,CPH,609.0,Y,0,737 E90
AZ,596.0,AMS,580.0,CPT,797.0,Y,0,777
AZ,596.0,AMS,580.0,CWL,488.0,Y,0,F70
AZ,596.0,AMS,580.0,DUS,345.0,Y,0,F70
AZ,596.0,AMS,580.0,DXB,2188.0,Y,0,777
AZ,596.0,AMS,580.0,GLA,534.0,Y,0,737
AZ,596.0,AMS,580.0,HAJ,352.0,Y,0,E90 F70
AZ,596.0,AMS,580.0,HAM,342.0,Y,0,737 F70 E90
AZ,596.0,AMS,580.0,HEL,421.0,Y,0,737
AZ,596.0,AMS,580.0,HUY,515.0,Y,0,F70
AZ,596.0,AMS,580.0,KRS,638.0,Y,0,E90 F70
AZ,596.0,AMS,580.0,LBA,517.0,Y,0,F70
AZ,596.0,AMS,580.0,LIM,2789.0,Y,0,77W 777
AZ,596.0,AMS,580.0,MME,522.0,Y,0,F70
AZ,596.0,AMS,580.0,NBO,4059.0,Y,0,747
AZ,596.0,AMS,580.0,NWI,547.0,Y,0,F70
AZ,596.0,AMS,580.0,PTY,1871.0,Y,0,777 77W
AZ,596.0,AMS,580.0,SVG,666.0,Y,0,E90 737
AZ,596.0,AMS,580.0,TRD,665.0,Y,0,E90
AZ,596.0,AMS,580.0,TRF,664.0,Y,0,E90
AZ,596.0,AMS,580.0,TXL,351.0,Y,0,737
AZ,596.0,AMS,580.0,VCE,1551.0,Y,0,737
AZ,596.0,AOI,4309.0,FCO,1555.0,Y,0,E75
AZ,596.0,ARN,737.0,AMS,580.0,Y,0,737
AZ,596.0,ARN,737.0,CDG,1382.0,Y,0,320 32A 319
AZ,596.0,ATH,3941.0,VCE,1551.0,Y,0,320
AZ,596.0,ATL,3682.0,ABQ,4019.0,Y,0,757
AZ,596.0,ATL,3682.0,AUS,3673.0,Y,0,M90 M88
AZ,596.0,ATL,3682.0,AVL,4007.0,Y,0,CRJ M88
AZ,596.0,ATL,3682.0,BDL,3825.0,Y,0,M88
AZ,596.0,ATL,3682.0,BHM,3811.0,Y,0,M88
AZ,596.0,ATL,3682.0,BNA,3690.0,Y,0,320 717
AZ,596.0,ATL,3682.0,BOS,3448.0,Y,0,M90 757 319
AZ,596.0,ATL,3682.0,BUF,3820.0,Y,0,M90 M88
AZ,596.0,ATL,3682.0,BWI,3849.0,Y,0,320 M90
AZ,596.0,ATL,3682.0,CAE,3561.0,Y,0,CR9 CRJ
AZ,596.0,ATL,3682.0,CDG,1382.0,Y,0,77W 744 772
AZ,596.0,ATL,3682.0,CHA,3578.0,Y,0,CRJ M88
AZ,596.0,ATL,3682.0,CHS,3806.0,Y,0,M88 73W
AZ,596.0,ATL,3682.0,CLT,3876.0,Y,0,M88
AZ,596.0,ATL,3682.0,CMH,3759.0,Y,0,M88 738 73W
AZ,596.0,ATL,3682.0,CUN,1852.0,Y,0,M88
AZ,596.0,ATL,3682.0,CVG,3488.0,Y,0,M88 738
AZ,596.0,ATL,3682.0,DAY,3627.0,Y,0,M88
AZ,596.0,ATL,3682.0,DCA,3520.0,Y,0,M90 757
AZ,596.0,ATL,3682.0,DEN,3751.0,Y,0,M90
AZ,596.0,ATL,3682.0,DFW,3670.0,Y,0,M88
AZ,596.0,ATL,3682.0,DTW,3645.0,Y,0,M90
AZ,596.0,ATL,3682.0,ELP,3559.0,Y,0,M88
AZ,596.0,ATL,3682.0,EWR,3494.0,Y,0,717
AZ,596.0,ATL,3682.0,FCO,1555.0,Y,0,333
AZ,596.0,ATL,3682.0,FLL,3533.0,Y,0,757
AZ,596.0,ATL,3682.0,GDL,1804.0,Y,0,320
AZ,596.0,ATL,3682.0,GNV,3472.0,Y,0,CR9 717
AZ,596.0,ATL,3682.0,GPT,4038.0,Y,0,CRJ CR7
AZ,596.0,ATL,3682.0,GSO,4008.0,Y,0,73H M88 320 738
AZ,596.0,ATL,3682.0,HOU,3566.0,Y,0,M88
AZ,596.0,ATL,3682.0,HSV,4113.0,Y,0,717
AZ,596.0,ATL,3682.0,IAD,3714.0,Y,0,M88
AZ,596.0,ATL,3682.0,IAH,3550.0,Y,0,320 M88
AZ,596.0,ATL,3682.0,ICT,3457.0,Y,0,CR9
AZ,596.0,ATL,3682.0,ILM,3845.0,Y,0,CRJ 319
AZ,596.0,ATL,3682.0,IND,3585.0,Y,0,320
AZ,596.0,ATL,3682.0,JAN,3580.0,Y,0,717 CR9
AZ,596.0,ATL,3682.0,JAX,3712.0,Y,0,757
AZ,596.0,ATL,3682.0,JFK,3797.0,Y,0,319
AZ,596.0,ATL,3682.0,LAS,3877.0,Y,0,753 757
AZ,596.0,ATL,3682.0,LAX,3484.0,Y,0,763
AZ,596.0,ATL,3682.0,LIT,3660.0,Y,0,M88
AZ,596.0,ATL,3682.0,MCI,3458.0,Y,0,M88 M90
AZ,596.0,ATL,3682.0,MCO,3878.0,Y,0,757
AZ,596.0,ATL,3682.0,MEM,3473.0,Y,0,M88
AZ,596.0,ATL,3682.0,MEX,1824.0,Y,0,73W 73H
AZ,596.0,ATL,3682.0,MIA,3576.0,Y,0,M88 757 M90 73H
AZ,596.0,ATL,3682.0,MKE,3717.0,Y,0,M90
AZ,596.0,ATL,3682.0,MSP,3858.0,Y,0,M90
AZ,596.0,ATL,3682.0,MSY,3861.0,Y,0,757
AZ,596.0,ATL,3682.0,MTY,1825.0,Y,0,CR9
AZ,596.0,ATL,3682.0,MYR,3515.0,Y,0,CR9 717 319
AZ,596.0,ATL,3682.0,OKC,3863.0,Y,0,M88
AZ,596.0,ATL,3682.0,OMA,3454.0,Y,0,M88 M90
AZ,596.0,ATL,3682.0,ORD,3830.0,Y,0,757 717 M88
AZ,596.0,ATL,3682.0,ORF,3611.0,Y,0,M88 M90
AZ,596.0,ATL,3682.0,PBI,3722.0,Y,0,757
AZ,596.0,ATL,3682.0,PDX,3720.0,Y,0,73H 738
AZ,596.0,ATL,3682.0,PHL,3752.0,Y,0,M88 757
AZ,596.0,ATL,3682.0,PHX,3462.0,Y,0,757 738
AZ,596.0,ATL,3682.0,PIT,3570.0,Y,0,CR9 M88
AZ,596.0,ATL,3682.0,PTY,1871.0,Y,0,738
AZ,596.0,ATL,3682.0,RDU,3626.0,Y,0,M88 320 739
AZ,596.0,ATL,3682.0,RIC,3608.0,Y,0,M88
AZ,596.0,ATL,3682.0,ROC,3622.0,Y,0,M90
AZ,596.0,ATL,3682.0,RSW,3793.0,Y,0,757
AZ,596.0,ATL,3682.0,SAN,3731.0,Y,0,763
AZ,596.0,ATL,3682.0,SAT,3621.0,Y,0,M90 757
AZ,596.0,ATL,3682.0,SAV,3613.0,Y,0,717 M88
AZ,596.0,ATL,3682.0,SEA,3577.0,Y,0,739 757 738
AZ,596.0,ATL,3682.0,SJU,2890.0,Y,0,757
AZ,596.0,ATL,3682.0,SLC,3536.0,Y,0,763 757
AZ,596.0,ATL,3682.0,SNA,3867.0,Y,0,757
AZ,596.0,ATL,3682.0,SRQ,4067.0,Y,0,M90 757
AZ,596.0,ATL,3682.0,STL,3678.0,Y,0,M90
AZ,596.0,ATL,3682.0,TPA,3646.0,Y,0,757 739
AZ,596.0,ATL,3682.0,TUS,3636.0,Y,0,M90
AZ,596.0,ATL,3682.0,TYS,3676.0,Y,0,CRJ
AZ,596.0,ATL,3682.0,VPS,3873.0,Y,0,319 717
AZ,596.0,AUH,2179.0,CMB,3024.0,Y,0,320
AZ,596.0,AUH,2179.0,JNB,813.0,Y,0,332
AZ,596.0,AUH,2179.0,KRT,1175.0,Y,0,320
AZ,596.0,AUH,2179.0,MEL,3339.0,Y,0,77W
AZ,596.0,AUH,2179.0,MLE,3156.0,Y,0,320
AZ,596.0,AUH,2179.0,MXP,1524.0,Y,0,332
AZ,596.0,AUH,2179.0,NBO,4059.0,Y,0,320
AZ,596.0,AUH,2179.0,SEZ,994.0,Y,0,320
AZ,596.0,AUH,2179.0,SIN,3316.0,Y,0,332
AZ,596.0,AUH,2179.0,SYD,3361.0,Y,0,77W 346
AZ,596.0,AUS,3673.0,ATL,3682.0,Y,0,M90 M88
AZ,596.0,AVL,4007.0,ATL,3682.0,Y,0,CRJ
AZ,596.0,BAH,2057.0,AUH,2179.0,Y,0,320
AZ,596.0,BAY,1649.0,OTP,1657.0,Y,0,AT5
AZ,596.0,BCN,1218.0,PMI,3998.0,Y,0,E90
AZ,596.0,BCN,1218.0,TFN,1057.0,Y,0,738
AZ,596.0,BDL,3825.0,ATL,3682.0,Y,0,M88
AZ,596.0,BDS,1506.0,LIN,1529.0,Y,0,E90 319 E75 32S
AZ,596.0,BEG,1739.0,MXP,1524.0,Y,0,733
AZ,596.0,BES,1403.0,CDG,1382.0,Y,0,318 321
AZ,596.0,BGO,636.0,AMS,580.0,Y,0,737 E90
AZ,596.0,BHM,3811.0,ATL,3682.0,Y,0,M88
AZ,596.0,BIO,1216.0,CDG,1382.0,Y,0,E70 E90
AZ,596.0,BKK,3885.0,CDG,1382.0,Y,0,77W
AZ,596.0,BLL,608.0,AMS,580.0,Y,0,737 F70 E90
AZ,596.0,BLL,608.0,CDG,1382.0,Y,0,E90
AZ,596.0,BLQ,1538.0,AMS,580.0,Y,0,E90
AZ,596.0,BLQ,1538.0,CDG,1382.0,Y,0,E90 E70
AZ,596.0,BLQ,1538.0,LIS,1638.0,Y,0,319 320
AZ,596.0,BLQ,1538.0,SVO,2985.0,Y,0,320
AZ,596.0,BLQ,1538.0,TIA,1190.0,Y,0,320
AZ,596.0,BNA,3690.0,ATL,3682.0,Y,0,M88 717
AZ,596.0,BOD,1264.0,CDG,1382.0,Y,0,321 320 32A 318
AZ,596.0,BOS,3448.0,CDG,1382.0,Y,0,744
AZ,596.0,BRE,353.0,AMS,580.0,Y,0,F70
AZ,596.0,BRE,353.0,CDG,1382.0,Y,0,E70
AZ,596.0,BRS,490.0,AMS,580.0,Y,0,E90
AZ,596.0,BRU,302.0,LIN,1529.0,Y,0,E75 E90
AZ,596.0,BUF,3820.0,ATL,3682.0,Y,0,M90 M88
AZ,596.0,BWI,3849.0,ATL,3682.0,Y,0,M88 757 M90 717
AZ,596.0,CAE,3561.0,ATL,3682.0,Y,0,CRJ
AZ,596.0,CDG,1382.0,ABJ,253.0,Y,0,772
AZ,596.0,CDG,1382.0,ABZ,532.0,Y,0,E70
AZ,596.0,CDG,1382.0,ARN,737.0,Y,0,320 321 32A 319
AZ,596.0,CDG,1382.0,ATL,3682.0,Y,0,77W 744 772
AZ,596.0,CDG,1382.0,BES,1403.0,Y,0,318 321
AZ,596.0,CDG,1382.0,BIO,1216.0,Y,0,E90 E70
AZ,596.0,CDG,1382.0,BKK,3885.0,Y,0,77W
AZ,596.0,CDG,1382.0,BLL,608.0,Y,0,E90
AZ,596.0,CDG,1382.0,BLQ,1538.0,Y,0,E70 E90
AZ,596.0,CDG,1382.0,BOD,1264.0,Y,0,321 320 32A 318
AZ,596.0,CDG,1382.0,BOS,3448.0,Y,0,744
AZ,596.0,CDG,1382.0,BRE,353.0,Y,0,E70
AZ,596.0,CDG,1382.0,CFE,1330.0,Y,0,E70 E90
AZ,596.0,CDG,1382.0,CPH,609.0,Y,0,319 318 320
AZ,596.0,CDG,1382.0,CTA,1509.0,Y,0,320
AZ,596.0,CDG,1382.0,DKR,1084.0,Y,0,77W
AZ,596.0,CDG,1382.0,DTW,3645.0,Y,0,343
AZ,596.0,CDG,1382.0,DUB,599.0,Y,0,AR8
AZ,596.0,CDG,1382.0,DUS,345.0,Y,0,318 320
AZ,596.0,CDG,1382.0,DXB,2188.0,Y,0,77W
AZ,596.0,CDG,1382.0,EDI,535.0,Y,0,AR8
AZ,596.0,CDG,1382.0,FLR,1563.0,Y,0,318
AZ,596.0,CDG,1382.0,GOA,1528.0,Y,0,E70 E90
AZ,596.0,CDG,1382.0,GOT,687.0,Y,0,E70 E90
AZ,596.0,CDG,1382.0,HAJ,352.0,Y,0,E70 AR8
AZ,596.0,CDG,1382.0,HAM,342.0,Y,0,318 321 320 32A
AZ,596.0,CDG,1382.0,HAN,3199.0,Y,0,777
AZ,596.0,CDG,1382.0,HKG,3077.0,Y,0,77W
AZ,596.0,CDG,1382.0,IAD,3714.0,Y,0,388 77W
AZ,596.0,CDG,1382.0,IAH,3550.0,Y,0,77W
AZ,596.0,CDG,1382.0,JFK,3797.0,Y,0,332 388 772 343
AZ,596.0,CDG,1382.0,JNB,813.0,Y,0,388
AZ,596.0,CDG,1382.0,LAX,3484.0,Y,0,388 772
AZ,596.0,CDG,1382.0,LIM,2789.0,Y,0,77W
AZ,596.0,CDG,1382.0,LIS,1638.0,Y,0,320 318 319 321
AZ,596.0,CDG,1382.0,MAN,478.0,Y,0,320 321
AZ,596.0,CDG,1382.0,MEX,1824.0,Y,0,744 787
AZ,596.0,CDG,1382.0,MIA,3576.0,Y,0,77W
AZ,596.0,CDG,1382.0,MPL,1359.0,Y,0,318 319 320 32A
AZ,596.0,CDG,1382.0,MRS,1353.0,Y,0,319
AZ,596.0,CDG,1382.0,NAP,1561.0,Y,0,321
AZ,596.0,CDG,1382.0,NCL,521.0,Y,0,AR8
AZ,596.0,CDG,1382.0,NTE,1418.0,Y,0,321 318 319 320
AZ,596.0,CDG,1382.0,NUE,347.0,Y,0,E70
AZ,596.0,CDG,1382.0,OSL,644.0,Y,0,E90
AZ,596.0,CDG,1382.0,PMO,1512.0,Y,0,320
AZ,596.0,CDG,1382.0,PRG,1587.0,Y,0,321 320 32A
AZ,596.0,CDG,1382.0,PUF,1274.0,Y,0,E90
AZ,596.0,CDG,1382.0,PUJ,1760.0,Y,0,744
AZ,596.0,CDG,1382.0,RNS,1415.0,Y,0,AT7
AZ,596.0,CDG,1382.0,SCL,2650.0,Y,0,772 77W
AZ,596.0,CDG,1382.0,SEA,3577.0,Y,0,332
AZ,596.0,CDG,1382.0,SFO,3469.0,Y,0,388
AZ,596.0,CDG,1382.0,SGN,3205.0,Y,0,777
AZ,596.0,CDG,1382.0,STR,350.0,Y,0,AR8
AZ,596.0,CDG,1382.0,SVG,666.0,Y,0,E70
AZ,596.0,CDG,1382.0,SXM,2899.0,Y,0,343
AZ,596.0,CDG,1382.0,TLS,1273.0,Y,0,320 319
AZ,596.0,CDG,1382.0,TRN,1526.0,Y,0,E90 AR8 E70
AZ,596.0,CDG,1382.0,TXL,351.0,Y,0,321 320
AZ,596.0,CDG,1382.0,VCE,1551.0,Y,0,318 320 319 32A
AZ,596.0,CDG,1382.0,VGO,1250.0,Y,0,E70
AZ,596.0,CDG,1382.0,VRN,1550.0,Y,0,E70
AZ,596.0,CDG,1382.0,YUL,146.0,Y,0,744 343
AZ,596.0,CDG,1382.0,YYZ,193.0,Y,0,772
AZ,596.0,CFE,1330.0,CDG,1382.0,Y,0,E70 E90
AZ,596.0,CGN,344.0,AMS,580.0,Y,0,F70
AZ,596.0,CHA,3578.0,ATL,3682.0,Y,0,CRJ CR7
AZ,596.0,CHS,3806.0,ATL,3682.0,Y,0,M88
AZ,596.0,CLE,3486.0,ATL,3682.0,Y,0,717
AZ,596.0,CLJ,1652.0,OTP,1657.0,Y,0,318 AT7 AT5
AZ,596.0,CLT,3876.0,ATL,3682.0,Y,0,M90
AZ,596.0,CLY,1322.0,NCE,1354.0,Y,0,AT7
AZ,596.0,CMB,3024.0,AUH,2179.0,Y,0,320
AZ,596.0,CMB,3024.0,FCO,1555.0,Y,0,332 343
AZ,596.0,CMH,3759.0,ATL,3682.0,Y,0,M88 319
AZ,596.0,CPH,609.0,AMS,580.0,Y,0,737
AZ,596.0,CPH,609.0,CDG,1382.0,Y,0,318 319 320
AZ,596.0,CPH,609.0,VCE,1551.0,Y,0,320
AZ,596.0,CPT,797.0,AMS,580.0,Y,0,777
AZ,596.0,CTA,1509.0,CDG,1382.0,Y,0,320
AZ,596.0,CTA,1509.0,MXP,1524.0,Y,0,320
AZ,596.0,CTA,1509.0,NAP,1561.0,Y,0,E75
AZ,596.0,CTA,1509.0,PSA,1562.0,Y,0,320
AZ,596.0,CTA,1509.0,TRN,1526.0,Y,0,320
AZ,596.0,CTA,1509.0,VCE,1551.0,Y,0,320
AZ,596.0,CUN,1852.0,ATL,3682.0,Y,0,757
AZ,596.0,CVG,3488.0,ATL,3682.0,Y,0,M88 CR9
AZ,596.0,CWL,488.0,AMS,580.0,Y,0,F70
AZ,596.0,DAY,3627.0,ATL,3682.0,Y,0,M88
AZ,596.0,DCA,3520.0,ATL,3682.0,Y,0,M88 M90
AZ,596.0,DEL,3093.0,FCO,1555.0,Y,0,333
AZ,596.0,DEL,3093.0,TPE,2276.0,Y,0,333
AZ,596.0,DEN,3751.0,ATL,3682.0,Y,0,757
AZ,596.0,DFW,3670.0,ATL,3682.0,Y,0,M88
AZ,596.0,DKR,1084.0,CDG,1382.0,Y,0,77W
AZ,596.0,DTW,3645.0,ATL,3682.0,Y,0,M88 73H M90 757
AZ,596.0,DTW,3645.0,CDG,1382.0,Y,0,343
AZ,596.0,DUB,599.0,CDG,1382.0,Y,0,AR8
AZ,596.0,DUS,345.0,AMS,580.0,Y,0,F70
AZ,596.0,DUS,345.0,CDG,1382.0,Y,0,318 320
AZ,596.0,DXB,2188.0,AMS,580.0,Y,0,777
AZ,596.0,DXB,2188.0,CDG,1382.0,Y,0,77W
AZ,596.0,EDI,535.0,CDG,1382.0,Y,0,AR8
AZ,596.0,EWR,3494.0,ATL,3682.0,Y,0,717
AZ,596.0,FCO,1555.0,ATL,3682.0,Y,0,333
AZ,596.0,FCO,1555.0,CMB,3024.0,Y,0,332 343
AZ,596.0,FCO,1555.0,DEL,3093.0,Y,0,333
AZ,596.0,FCO,1555.0,GYD,2922.0,Y,0,319
AZ,596.0,FCO,1555.0,ICN,3930.0,Y,0,744
AZ,596.0,FCO,1555.0,JED,2072.0,Y,0,320
AZ,596.0,FCO,1555.0,KWI,2176.0,Y,0,340
AZ,596.0,FCO,1555.0,LIS,1638.0,Y,0,320 321 319
AZ,596.0,FCO,1555.0,LUX,629.0,Y,0,DH4
AZ,596.0,FCO,1555.0,MPL,1359.0,Y,0,E75 E90
AZ,596.0,FCO,1555.0,MRS,1353.0,Y,0,319
AZ,596.0,FCO,1555.0,OPO,1636.0,Y,0,100
AZ,596.0,FCO,1555.0,PVG,3406.0,Y,0,332
AZ,596.0,FCO,1555.0,RIX,3953.0,Y,0,73C
AZ,596.0,FCO,1555.0,RUH,2082.0,Y,0,320
AZ,596.0,FLL,3533.0,ATL,3682.0,Y,0,757
AZ,596.0,FLR,1563.0,CDG,1382.0,Y,0,318
AZ,596.0,FLR,1563.0,GVA,1665.0,Y,0,S20
AZ,596.0,FRA,340.0,HAN,3199.0,Y,0,777
AZ,596.0,FRA,340.0,LIN,1529.0,Y,0,E75
AZ,596.0,FRA,340.0,SGN,3205.0,Y,0,777
AZ,596.0,FSC,1323.0,NCE,1354.0,Y,0,AT7
AZ,596.0,GDL,1804.0,ATL,3682.0,Y,0,320
AZ,596.0,GLA,534.0,AMS,580.0,Y,0,737
AZ,596.0,GNV,3472.0,ATL,3682.0,Y,0,CR9 CR7
AZ,596.0,GOA,1528.0,CDG,1382.0,Y,0,E70 E90
AZ,596.0,GOA,1528.0,TIA,1190.0,Y,0,320
AZ,596.0,GOT,687.0,CDG,1382.0,Y,0,E90 E70
AZ,596.0,GPT,4038.0,ATL,3682.0,Y,0,M88
AZ,596.0,GSP,4034.0,ATL,3682.0,Y,0,M88 319 717
AZ,596.0,GVA,1665.0,FLR,1563.0,Y,0,S20
AZ,596.0,GYD,2922.0,FCO,1555.0,Y,0,319
AZ,596.0,GYD,2922.0,MXP,1524.0,Y,0,320
AZ,596.0,HAJ,352.0,AMS,580.0,Y,0,E90 F70
AZ,596.0,HAJ,352.0,CDG,1382.0,Y,0,E70
AZ,596.0,HAM,342.0,AMS,580.0,Y,0,737 E90 F70 EMJ
AZ,596.0,HAM,342.0,CDG,1382.0,Y,0,321 318 320 32A
AZ,596.0,HAN,3199.0,CDG,1382.0,Y,0,777
AZ,596.0,HAN,3199.0,FRA,340.0,Y,0,777
AZ,596.0,HEL,421.0,AMS,580.0,Y,0,737
AZ,596.0,HKG,3077.0,CDG,1382.0,Y,0,77W
AZ,596.0,HOU,3566.0,ATL,3682.0,Y,0,M88
AZ,596.0,HSV,4113.0,ATL,3682.0,Y,0,M88
AZ,596.0,HUY,515.0,AMS,580.0,Y,0,F70
AZ,596.0,IAD,3714.0,ATL,3682.0,Y,0,320 M88
AZ,596.0,IAD,3714.0,CDG,1382.0,Y,0,388 77W
AZ,596.0,IAH,3550.0,ATL,3682.0,Y,0,M88 717
AZ,596.0,IAH,3550.0,CDG,1382.0,Y,0,77W
AZ,596.0,IAS,1655.0,FCO,1555.0,Y,0,733
AZ,596.0,IAS,1655.0,OTP,1657.0,Y,0,AT7 AT5
AZ,596.0,IBZ,1225.0,MAD,1229.0,Y,0,E90
AZ,596.0,ICN,3930.0,MXP,1524.0,Y,0,744
AZ,596.0,ICT,3457.0,ATL,3682.0,Y,0,CR7
AZ,596.0,ILM,3845.0,ATL,3682.0,Y,0,CRJ
AZ,596.0,IND,3585.0,ATL,3682.0,Y,0,M88 M90
